"HOUSEID","PERSONID","TDTRPNUM","STRTTIME","ENDTIME","TRVLCMIN","TRPMILES","TRPTRANS","TRPACCMP","TRPHHACC","VEHID","TRWAITTM","NUMTRANS","TRACCTM","DROP_PRK","TREGRTM","WHODROVE","WHYFROM","LOOP_TRIP","TRPHHVEH","HHMEMDRV","HH_ONTD","NONHHCNT","NUMONTRP","PSGR_FLG","PUBTRANS","TRIPPURP","DWELTIME","TDWKND","VMT_MILE","DRVR_FLG","WHYTRP1S","ONTD_P1","ONTD_P2","ONTD_P3","ONTD_P4","ONTD_P5","ONTD_P6","ONTD_P7","ONTD_P8","ONTD_P9","ONTD_P10","ONTD_P11","ONTD_P12","ONTD_P13","TDCASEID","TRACC_WLK","TRACC_POV","TRACC_BUS","TRACC_CRL","TRACC_SUB","TRACC_OTH","TREGR_WLK","TREGR_POV","TREGR_BUS","TREGR_CRL","TREGR_SUB","TREGR_OTH","WHYTO","TRAVDAY","HOMEOWN","HHSIZE","HHVEHCNT","HHFAMINC","DRVRCNT","HHSTATE","HHSTFIPS","NUMADLT","WRKCOUNT","TDAYDATE","HHRESP","LIF_CYC","MSACAT","MSASIZE","RAIL","URBAN","URBANSIZE","URBRUR","GASPRICE","CENSUS_D","CENSUS_R","CDIVMSAR","HH_RACE","HH_HISP","HH_CBSA","SMPLSRCE","R_AGE","EDUC","R_SEX","PRMACT","PROXY","WORKER","DRIVER","WTTRDFIN","WHYTRP90","TRPMILAD","R_AGE_IMP","R_SEX_IMP","VEHTYPE","OBHUR","DBHUR","OTHTNRNT","OTPPOPDN","OTRESDN","OTEEMPDN","OBHTNRNT","OBPPOPDN","OBRESDN","DTHTNRNT","DTPPOPDN","DTRESDN","DTEEMPDN","DBHTNRNT","DBPPOPDN","DBRESDN"
"30001977","01","02","1445","1510",25,9.427,"03",1,1,"01",-1,-1,-1,"-1",-1,"01","03","02","01","01",2,0,2,"02","02","NHB",-9,"02",9.427,"01","10","01","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019770102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","03","01",3,2,"04",2,"NC","37",2,2,"201608","01","08","03","01","02","02","06","01","228.4","05","03","53","01","01","XXXXX","02",54,"03","01","01","01","01","01",206213.813445062,"11",10.5120477,54,"01","01","R","T","20","50","50","25","30","50","50","40","750","300","150","30","1500","1500"
"30001977","02","01","0410","0430",20,9.426,"03",1,1,"01",-1,-1,-1,"-1",-1,"01","19","02","01","01",2,0,2,"01","02","NHB",615,"02",-1,"02","10","01","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019770201","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","03","01",3,2,"04",2,"NC","37",2,2,"201608","01","08","03","01","02","02","06","01","228.4","05","03","53","01","01","XXXXX","02",51,"02","02","01","01","01","02",169886.67780543,"01",10.118811,51,"02","01","T","R","40","750","300","150","30","1500","1500","20","50","50","25","30","50","50"
"30001977","02","02","1445","1500",15,11.784,"03",1,1,"01",-1,-1,-1,"-1",-1,"01","03","02","01","01",2,0,2,"01","02","NHB",10,"02",-1,"02","80","01","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019770202","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","03","01",3,2,"04",2,"NC","37",2,2,"201608","01","08","03","01","02","02","06","01","228.4","05","03","53","01","01","XXXXX","02",51,"02","02","01","01","01","02",169886.67780543,"10",13.1403384,51,"02","01","R","T","20","50","50","25","30","50","50","40","300","300","75","40","300","50"
"30001977","02","03","1510","1515",5,2.453,"03",1,1,"01",-1,-1,-1,"-1",-1,"01","13","02","01","01",2,0,2,"01","02","HBSHOP",-9,"02",-1,"02","01","01","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019770203","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","03","01",3,2,"04",2,"NC","37",2,2,"201608","01","08","03","01","02","02","06","01","228.4","05","03","53","01","01","XXXXX","02",51,"02","02","01","01","01","02",169886.67780543,"11",2.7353403,51,"02","01","T","T","40","300","300","75","40","300","50","40","750","300","150","30","1500","1500"
"30001977","03","01","0710","0745",35,5.467,"10",0,0,"-1",-1,-1,-1,"-1",-1,"-1","01","02","02","-1",1,0,1,"-1","02","HBO",345,"02",-1,"-1","20","02","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019770301","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","08","03","01",3,2,"04",2,"NC","37",2,2,"201608","01","08","03","01","02","02","06","01","228.4","05","03","53","01","01","XXXXX","02",17,"01","02","05","01","02","01",203291.991531648,"05",5.467,17,"02","-1","T","R","40","750","300","150","30","1500","1500","30","300","50","75","40","300","50"
"30001977","03","02","1330","1345",15,5.519,"03",1,0,"97",-1,-1,-1,"-1",-1,"97","08","02","02","02",1,1,2,"01","02","HBO",15,"02",-1,"02","01","02","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019770302","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","03","01",3,2,"04",2,"NC","37",2,2,"201608","01","08","03","01","02","02","06","01","228.4","05","03","53","01","01","XXXXX","02",17,"01","02","05","01","02","01",203291.991531648,"05",6.1542369,17,"02","-1","R","T","30","300","50","75","40","300","50","40","750","300","150","30","1500","1500"
"30001977","03","03","1400","1410",10,1.768,"03",1,0,"97",-1,-1,-1,"-1",-1,"97","01","02","02","02",1,1,2,"01","02","HBSHOP",35,"02",-1,"02","80","02","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019770303","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","03","01",3,2,"04",2,"NC","37",2,2,"201608","01","08","03","01","02","02","06","01","228.4","05","03","53","01","01","XXXXX","02",17,"01","02","05","01","02","01",203291.991531648,"10",1.9714968,17,"02","-1","T","R","40","750","300","150","30","1500","1500","30","300","50","75","40","300","50"
"30001977","03","04","1445","1500",15,1.768,"03",1,0,"97",-1,-1,-1,"-1",-1,"97","13","02","02","02",1,1,2,"01","02","HBSHOP",-9,"02",-1,"02","01","02","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019770304","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","03","01",3,2,"04",2,"NC","37",2,2,"201608","01","08","03","01","02","02","06","01","228.4","05","03","53","01","01","XXXXX","02",17,"01","02","05","01","02","01",203291.991531648,"10",1.9714968,17,"02","-1","R","T","30","300","50","75","40","300","50","40","750","300","150","30","1500","1500"
"30001989","01","01","1600","1610",10,3.332,"04",1,1,"01",-1,-1,-1,"-1",-1,"02","01","02","01","01",2,0,2,"01","02","HBSHOP",6,"01",-1,"02","40","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019890101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","01","01",2,2,"04",2,"FL","12",2,0,"201608","01","10","02","04","02","01","04","01","217.5","05","03","52","01","02","45300","01",72,"03","01","06","01","02","01",828077.286996826,"03",3.7155132,72,"01","03","C","S","30","3000","1500","1500","30","3000","1500","20","1500","750","350","05","750","750"
"30001989","01","02","1616","1635",19,6.641,"04",1,1,"01",-1,-1,-1,"-1",-1,"02","11","02","01","01",2,0,2,"01","02","NHB",265,"01",-1,"02","50","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019890102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","01","01",2,2,"04",2,"FL","12",2,0,"201608","01","10","02","04","02","01","04","01","217.5","05","03","52","01","02","45300","01",72,"03","01","06","01","02","01",828077.286996826,"08",7.4053791,72,"01","03","S","S","20","1500","750","350","05","750","750","30","3000","1500","1500","40","3000","1500"
"30001989","01","03","2100","2123",23,7.536,"04",1,1,"01",-1,-1,-1,"-1",-1,"02","17","02","01","01",2,0,2,"01","02","HBSOCREC",-9,"01",-1,"02","01","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019890103","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","01","01",2,2,"04",2,"FL","12",2,0,"201608","01","10","02","04","02","01","04","01","217.5","05","03","52","01","02","45300","01",72,"03","01","06","01","02","01",828077.286996826,"08",8.4033936,72,"01","03","S","C","30","3000","1500","1500","40","3000","1500","30","3000","1500","1500","30","3000","1500"
"30001989","02","01","1600","1610",10,3.332,"04",1,1,"01",-1,-1,-1,"-1",-1,"02","01","02","01","01",2,0,2,"02","02","HBSHOP",7,"01",3.332,"01","40","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019890201","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","01","01",2,2,"04",2,"FL","12",2,0,"201608","01","10","02","04","02","01","04","01","217.5","05","03","52","01","02","45300","01",71,"02","02","06","02","02","01",787146.275520896,"03",3.7155132,71,"02","03","C","S","30","3000","1500","1500","30","3000","1500","20","1500","750","350","05","750","750"
"30001989","02","02","1617","1635",18,6.641,"04",1,1,"01",-1,-1,-1,"-1",-1,"02","11","02","01","01",2,0,2,"02","02","NHB",265,"01",6.641,"01","50","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019890202","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","01","01",2,2,"04",2,"FL","12",2,0,"201608","01","10","02","04","02","01","04","01","217.5","05","03","52","01","02","45300","01",71,"02","02","06","02","02","01",787146.275520896,"08",7.4053791,71,"02","03","S","S","20","1500","750","350","05","750","750","30","3000","1500","1500","40","3000","1500"
"30001989","02","03","2100","2123",23,7.536,"04",1,1,"01",-1,-1,-1,"-1",-1,"02","17","02","01","01",2,0,2,"02","02","HBSOCREC",-9,"01",7.536,"01","01","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019890203","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","01","01",2,2,"04",2,"FL","12",2,0,"201608","01","10","02","04","02","01","04","01","217.5","05","03","52","01","02","45300","01",71,"02","02","06","02","02","01",787146.275520896,"08",8.4033936,71,"02","03","S","C","30","3000","1500","1500","40","3000","1500","30","3000","1500","1500","30","3000","1500"
"30001995","01","01","0830","0900",30,1.5,"01",0,0,"-1",-1,-1,-1,"-1",-1,"-1","01","01","02","-1",1,0,1,"-1","02","HBO",175,"02",-1,"-1","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019950101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","02",1,1,"05",1,"TX","48",1,0,"201607","01","09","02","05","02","01","04","01","215.2","07","03","72","01","02","26420","01",76,"04","02","06","01","02","01",46855.6191416712,"10",1.5,76,"02","-1","C","C","40","3000","750","750","50","7000","3000","40","3000","750","750","50","7000","3000"
"30001995","01","02","1155","1210",15,3.152,"03",0,0,"01",-1,-1,-1,"-1",-1,"01","01","02","01","01",1,0,1,"02","02","HBSHOP",35,"02",3.152,"01","40","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019950102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","02","02",1,1,"05",1,"TX","48",1,0,"201607","01","09","02","05","02","01","04","01","215.2","07","03","72","01","02","26420","01",76,"04","02","06","01","02","01",46855.6191416712,"03",3.5147952,76,"02","01","C","T","40","3000","750","750","50","7000","3000","20","300","300","150","20","750","300"
"30001995","01","03","1245","1255",10,2.032,"03",0,0,"01",-1,-1,-1,"-1",-1,"01","11","02","01","01",1,0,1,"02","02","NHB",10,"02",2.032,"01","40","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019950103","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","02","02",1,1,"05",1,"TX","48",1,0,"201607","01","09","02","05","02","01","04","01","215.2","07","03","72","01","02","26420","01",76,"04","02","06","01","02","01",46855.6191416712,"04",2.2658832,76,"02","01","T","S","20","300","300","150","20","750","300","40","3000","750","750","30","1500","300"
"30001995","01","04","1305","1321",16,9.716,"03",0,0,"01",-1,-1,-1,"-1",-1,"01","14","02","01","01",1,0,1,"02","02","NHB",10,"02",9.716,"01","70","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019950104","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","06","02","02",1,1,"05",1,"TX","48",1,0,"201607","01","09","02","05","02","01","04","01","215.2","07","03","72","01","02","26420","01",76,"04","02","06","01","02","01",46855.6191416712,"04",10.8343116,76,"02","01","S","S","40","3000","750","750","30","1500","300","20","1500","750","750","0","1500","750"
"30001995","01","05","1331","1358",27,4.788,"03",1,0,"01",-1,-1,-1,"-1",-1,"01","06","02","01","01",1,1,2,"02","02","NHB",542,"02",4.788,"01","50","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019950105","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","02","02",1,1,"05",1,"TX","48",1,0,"201607","01","09","02","05","02","01","04","01","215.2","07","03","72","01","02","26420","01",76,"04","02","06","01","02","01",46855.6191416712,"08",5.3390988,76,"02","01","S","S","20","1500","750","750","0","1500","750","30","750","300","350","50","300","300"
"30001995","01","06","2300","2315",15,4.714,"03",1,0,"01",-1,-1,-1,"-1",-1,"01","17","02","01","01",1,1,2,"02","02","NHB",11,"02",4.714,"01","70","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019950106","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","06","02","02",1,1,"05",1,"TX","48",1,0,"201607","01","09","02","05","02","01","04","01","215.2","07","03","72","01","02","26420","01",76,"04","02","06","01","02","01",46855.6191416712,"04",5.2565814,76,"02","01","S","S","30","750","300","350","50","300","300","20","1500","750","750","0","1500","750"
"30001995","01","07","2326","2344",18,8.687,"03",0,0,"01",-1,-1,-1,"-1",-1,"01","06","02","01","01",1,0,1,"02","02","HBO",-9,"02",8.687,"01","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019950107","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","02",1,1,"05",1,"TX","48",1,0,"201607","01","09","02","05","02","01","04","01","215.2","07","03","72","01","02","26420","01",76,"04","02","06","01","02","01",46855.6191416712,"08",9.6868737,76,"02","01","S","C","20","1500","750","750","0","1500","750","40","3000","750","750","50","7000","3000"
"30001998","01","01","0840","0845",5,0.929,"06",0,0,"01",-1,-1,-1,"-1",-1,"01","01","02","01","01",1,0,1,"02","02","HBO",80,"02",0.929,"01","20","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019980101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","02","01",3,5,"06",3,"IA","19",3,3,"201607","01","10","03","01","02","01","01","01","224.2","04","02","43","01","02","XXXXX","02",59,"03","01","06","01","01","01",9991.34777449952,"05",1.0359279,59,"01","04","C","C","05","3000","1500","1500","20","7000","3000","20","7000","3000","3000","30","7000","3000"
"30001998","01","02","1005","1015",10,1.968,"06",0,0,"01",-1,-1,-1,"-1",-1,"01","19","02","01","01",1,0,1,"02","02","NHB",46,"02",1.968,"01","50","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019980102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","02","01",3,5,"06",3,"IA","19",3,3,"201607","01","10","03","01","02","01","01","01","224.2","04","02","43","01","02","XXXXX","02",59,"03","01","06","01","01","01",9991.34777449952,"08",2.1945168,59,"01","04","C","C","20","7000","3000","3000","30","7000","3000","50","7000","3000","3000","60","7000","3000"
"30001998","01","03","1101","1110",9,2.814,"06",0,0,"01",-1,-1,-1,"-1",-1,"01","17","02","01","01",1,0,1,"02","02","HBSOCREC",10,"02",2.814,"01","01","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019980103","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","01",3,5,"06",3,"IA","19",3,3,"201607","01","10","03","01","02","01","01","01","224.2","04","02","43","01","02","XXXXX","02",59,"03","01","06","01","01","01",9991.34777449952,"05",3.1378914,59,"01","04","C","C","50","7000","3000","3000","60","7000","3000","05","3000","1500","1500","20","7000","3000"
"30001998","01","04","1120","1131",11,2.881,"06",0,0,"01",-1,-1,-1,"-1",-1,"01","01","02","01","01",1,0,1,"02","02","HBSOCREC",19,"02",2.881,"01","50","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019980104","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","02","01",3,5,"06",3,"IA","19",3,3,"201607","01","10","03","01","02","01","01","01","224.2","04","02","43","01","02","XXXXX","02",59,"03","01","06","01","01","01",9991.34777449952,"08",3.2126031,59,"01","04","C","C","05","3000","1500","1500","20","7000","3000","30","3000","1500","1500","40","3000","750"
"30001998","01","05","1150","1202",12,2.467,"06",0,0,"01",-1,-1,-1,"-1",-1,"01","17","02","01","01",1,0,1,"02","02","NHB",32,"02",2.467,"01","80","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019980105","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","02","01",3,5,"06",3,"IA","19",3,3,"201607","01","10","03","01","02","01","01","01","224.2","04","02","43","01","02","XXXXX","02",59,"03","01","06","01","01","01",9991.34777449952,"10",2.7509517,59,"01","04","C","S","30","3000","1500","1500","40","3000","750","20","1500","750","750","05","3000","1500"
"30001998","01","06","1234","1257",23,13.017,"06",0,0,"01",-1,-1,-1,"-1",-1,"01","13","02","01","01",1,0,1,"02","02","NHB",33,"02",13.017,"01","50","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019980106","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","02","01",3,5,"06",3,"IA","19",3,3,"201607","01","10","03","01","02","01","01","01","224.2","04","02","43","01","02","XXXXX","02",59,"03","01","06","01","01","01",9991.34777449952,"08",14.5152567,59,"01","04","S","R","20","1500","750","750","05","3000","1500","20","300","50","75","05","300","50"
"30001998","01","07","1330","1352",22,14.25,"06",0,0,"01",-1,-1,-1,"-1",-1,"01","17","02","01","01",1,0,1,"02","02","NHB",33,"02",14.25,"01","50","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019980107","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","02","01",3,5,"06",3,"IA","19",3,3,"201607","01","10","03","01","02","01","01","01","224.2","04","02","43","01","02","XXXXX","02",59,"03","01","06","01","01","01",9991.34777449952,"08",15.890175,59,"01","04","R","S","20","300","50","75","05","300","50","30","1500","750","750","20","1500","750"
"30001998","01","08","1425","1428",3,1.207,"06",0,0,"01",-1,-1,-1,"-1",-1,"01","17","02","01","01",1,0,1,"02","02","NHB",3,"02",1.207,"01","40","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019980108","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","02","01",3,5,"06",3,"IA","19",3,3,"201607","01","10","03","01","02","01","01","01","224.2","04","02","43","01","02","XXXXX","02",59,"03","01","06","01","01","01",9991.34777449952,"04",1.3459257,59,"01","04","S","S","30","1500","750","750","20","1500","750","05","3000","1500","1500","05","1500","750"
"30001998","01","09","1431","1436",5,0.894,"06",0,0,"01",-1,-1,-1,"-1",-1,"01","12","02","01","01",1,0,1,"02","02","HBSHOP",168,"02",0.894,"01","01","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019980109","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","01",3,5,"06",3,"IA","19",3,3,"201607","01","10","03","01","02","01","01","01","224.2","04","02","43","01","02","XXXXX","02",59,"03","01","06","01","01","01",9991.34777449952,"08",0.9968994,59,"01","04","S","C","05","3000","1500","1500","05","1500","750","05","3000","1500","1500","20","7000","3000"
"30001998","01","10","1724","1733",9,4.532,"06",0,0,"01",-1,-1,-1,"-1",-1,"01","01","02","01","01",1,0,1,"02","02","HBO",10,"02",4.532,"01","40","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019980110","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","02","01",3,5,"06",3,"IA","19",3,3,"201607","01","10","03","01","02","01","01","01","224.2","04","02","43","01","02","XXXXX","02",59,"03","01","06","01","01","01",9991.34777449952,"04",5.0536332,59,"01","04","C","S","05","3000","1500","1500","20","7000","3000","60","750","300","350","60","750","300"
"30001998","01","11","1743","1753",10,4.67,"06",0,0,"01",-1,-1,-1,"-1",-1,"01","14","02","01","01",1,0,1,"02","02","HBO",-9,"02",4.67,"01","01","01","02","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019980111","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","01",3,5,"06",3,"IA","19",3,3,"201607","01","10","03","01","02","01","01","01","224.2","04","02","43","01","02","XXXXX","02",59,"03","01","06","01","01","01",9991.34777449952,"04",5.207517,59,"01","04","S","C","60","750","300","350","60","750","300","05","3000","1500","1500","20","7000","3000"
"30001998","02","01","0651","0656",5,1.723,"06",0,0,"03",-1,-1,-1,"-1",-1,"02","01","02","01","01",1,0,1,"02","02","HBW",605,"02",1.723,"01","10","02","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019980201","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","02","01",3,5,"06",3,"IA","19",3,3,"201607","01","10","03","01","02","01","01","01","224.2","04","02","43","01","02","XXXXX","02",36,"02","01","01","01","01","01",11376.4097779346,"01",1.8496405,36,"01","04","C","S","05","3000","1500","1500","20","7000","3000","20","1500","750","750","30","3000","1500"
"30001998","02","02","1701","1708",7,1.726,"06",0,0,"03",-1,-1,-1,"-1",-1,"02","03","02","01","01",1,0,1,"02","02","HBW",-9,"02",1.726,"01","01","02","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300019980202","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","01",3,5,"06",3,"IA","19",3,3,"201607","01","10","03","01","02","01","01","01","224.2","04","02","43","01","02","XXXXX","02",36,"02","01","01","01","01","01",11376.4097779346,"01",1.852861,36,"01","04","S","C","20","1500","750","750","30","3000","1500","05","3000","1500","1500","20","7000","3000"
